"method","mis_type","rho","n","convergence_rate","MSPE_mean","MSPE_MCSE","beta_MSE_mean","beta_MSE_MCSE","beta_SSE_mean","beta_SSE_MCSE","intercept_MSE_mean","intercept_MSE_MCSE","Var_a_hat_mean","Var_a_hat_MCSE","Var_b_hat_mean","Var_b_hat_MCSE","Var_e_hat_mean","Var_e_hat_MCSE","Var_a_MSE_mean","Var_a_MSE_MCSE","Var_b_MSE_mean","Var_b_MSE_MCSE","Var_e_MSE_mean","Var_e_MSE_MCSE","G_MSE_mean","G_MSE_MCSE","selected_K_mean","selected_K_MCSE","runtime_mean","runtime_MCSE","iterations_mean","iterations_MCSE","group_ARI_mean","group_ARI_MCSE","case","R_setting","Var_a_setting","file"
"KM","contam",0.25,50,0.92,16.0197862772504,0.431229138408325,0.0220571665742649,0.000641809181932008,1.10285832871325,0.0320904590966004,0.656915478489875,0.133472498635797,0.000226038306795509,0.000130989244235013,5.0239132606606e-05,6.10371643875896e-06,15.9197906664581,0.434787119189197,0.249774853537444,0.000130120612406638,0.00998995652296149,1.21973008451347e-06,57.1464549792301,7.38961567564097,0.0002880710033393,5.97900055632475e-08,2,0,635.82768,21.8895721765642,266.78,17.3342009463655,-3.19352513121669e-05,0.000106018599031634,6,10,0.5,"RS_case6_R10_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,16.0193542656158,0.431234204074733,0.0220516264767447,0.000643650460712636,1.10258132383724,0.0321825230356318,0.667285218689395,0.132984677664817,0,0,NA,NA,15.9188209828171,0.434751331267622,0.25,0,NA,NA,57.1315110741801,7.3881163327362,NA,NA,1,0,0.0139800000002559,0.00230022004275725,1,0,NA,NA,6,10,0.5,"RS_case6_R10_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,0.66,12.3755161108945,0.183881851585536,0.0187400964055799,0.000559081705703959,0.937004820278995,0.027954085285198,0.517124762695611,0.117334639753841,0.682762698825974,0.114229953500262,0.0445878496600082,0.0011244286518339,12.081064205044,0.195359645849806,0.672777835639083,0.191552786182635,0.00313245905516204,0.000123927828659033,11.3630608057049,1.47276634723882,0.000318877657976619,7.34664351718934e-05,10,0,3.76934000000055,0.396438686728086,267.88,27.8179011517727,0.574747545000269,0.00158701924397907,6,10,0.5,"RS_case6_R10_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,0.52,9.38961193482752,0.0365771747849332,0.0164069378248003,0.000487993753525211,0.820346891240017,0.0243996876762605,0.380537811033447,0.0855005284885059,0.615808033259749,0.116626810839432,0.0839240235977129,0.00116476189828285,9.01493857742305,0.0182609290214439,0.679900337889743,0.192482156248701,0.000324913860991774,4.05011455839191e-05,0.0165627760030089,0.00274073182616608,0.000267645532848647,7.39329697603458e-05,10,0,4.18637999999969,0.424214436427448,301.3,30.1726359336349,1,0,6,10,0.5,"RS_case6_R10_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,17.2781819809464,0.540939810171398,0.0225424173014982,0.000705013858092972,1.12712086507491,0.0352506929046486,0.809542701319206,0.178562116105039,0.000269999631529329,2.93699398468372e-06,8.90360019457457e-05,1.50958060939003e-06,17.1691395683284,0.547682055082288,5.06128507498059,1.32148411784052e-05,0.00998220083868334,3.0163345033216e-07,81.4326673263274,11.938111141907,0.00213779127909064,1.08714684194712e-08,1,0,0.741440000001166,0.0167554355480826,57.98,0.560968550175243,0,0,6,10,2.25,"RS_case6_R10_vara2.25_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.94,19.4780600716419,0.592358372027245,0.0289008666543869,0.00109802944126574,1.44504333271935,0.054901472063287,1.31016355675378,0.315565434116107,11.5893422839238,0.721422948862978,0.00720185779652395,0.000740965638838073,4.33099933741421,0.229901477154309,112.725416782449,16.4490273732964,0.00863839767023556,0.000134259501035469,24.3894469579155,1.66807216164626,0.0435053197485432,0.00632353006599228,3.4,0.169030850945703,326.44214,33.0578920469124,85.08,18.1078591574296,-1.81352916374431e-05,0.000152085317312746,6,10,2.25,"RS_case6_R10_vara2.25_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,0.76,12.941320922022,0.231732804306067,0.0192649714596512,0.000590148094101745,0.96324857298256,0.0295074047050872,0.659876602620223,0.148673892111938,1.55113884745829,0.216535492271311,0.0426358301831354,0.00119387996794595,12.6555405695568,0.243322746883945,2.7859002617777,0.411859315816228,0.00336049009829335,0.000140478967603487,16.2640688540823,2.34571616298963,0.00113568810714816,0.00015831137874833,9.5,0.082065180664829,2.9755400000012,0.387717670487507,180.72,26.1634741498876,0.561465092421154,0.00328959882227563,6,10,2.25,"RS_case6_R10_vara2.25_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,0.92,17.2786056703268,0.540923108647761,0.0225551068999304,0.000701975872611394,1.12775534499652,0.0350987936305697,0.809075087511001,0.179059362603212,0.000363507763631772,0.000282440112587932,4.48024853367476e-05,4.8115092391426e-06,17.1672257828252,0.547669235181568,5.06086825604999,0.00126695407945426,0.00999104264457578,9.61570176716408e-07,81.400714954698,11.9351205187054,0.00213780099510911,4.91546219176233e-07,2,0,652.743040000001,22.4630206020138,275.42,16.4205220031868,-3.19352513121669e-05,0.000106018599031634,6,10,2.25,"RS_case6_R10_vara2.25_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,17.2781819809464,0.540939810171397,0.0225424173014985,0.000705013858092974,1.12712086507492,0.0352506929046487,0.809542701319648,0.17856211610515,0,0,NA,NA,17.1662986376519,0.547617127552078,5.0625,0,NA,NA,81.3827748403464,11.9333575510645,NA,NA,1,0,0.0125600000008126,0.00153919141256398,1,0,NA,NA,6,10,2.25,"RS_case6_R10_vara2.25_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,0.74,12.9282893743037,0.231333991734199,0.0191039540507372,0.00058514656872112,0.955197702536862,0.029257328436056,0.652949737570041,0.143721257790168,1.45241712855103,0.201983426815377,0.0447089373552271,0.00112433265501762,12.627919851831,0.242867088738656,2.63520636752484,0.323892719449375,0.00311904368042601,0.000124280714404157,16.0520391681365,2.32885967074717,0.00107310978529264,0.000124147275692441,10,0,2.78186000000016,0.397853657856045,191.34,26.8680313793936,0.574747545000269,0.00158701924397907,6,10,2.25,"RS_case6_R10_vara2.25_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,0.88,9.39324373087771,0.0367952858549998,0.016425994064192,0.000489058866049532,0.821299703209602,0.0244529433024766,0.484922101979707,0.10035947801188,1.8750222714723,0.231955257597917,0.0840046822243642,0.00116866983910424,9.01593785894769,0.0182571052485688,2.77696713173028,0.472821006961927,0.000322773861192335,4.09218377071404e-05,0.0165867880586451,0.00275513262948754,0.00107385844859281,0.000181913406332534,10,0,1.86098000000027,0.345866099476733,125.04,23.0929083557384,1,0,6,10,2.25,"RS_case6_R10_vara2.25_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,15.8919352099686,0.34399694102909,0.0149835268347884,0.00041380808741969,0.749176341739418,0.0206904043709845,0.471432156121417,0.0891401105898823,0.000262231131690623,1.9789155178096e-06,8.50113287679838e-05,1.00579172052963e-06,15.6974891796598,0.348086619082259,0.249737837825365,1.97786105548019e-06,0.00998300501074166,2.00982251323373e-07,50.7934117364825,5.57504013331923,0.000287923140469991,4.62050646829524e-09,1,0,0.688900000000722,0.0435917540415127,56.5,0.393051899777074,0,0,6,20,0.5,"RS_case6_R20_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.82,17.8783888701976,0.399824032112291,0.0208284532910067,0.000637043788972088,1.04142266455033,0.0318521894486044,1.07898797267644,0.187283410587422,10.5837383120379,0.719759515921372,0.00620223401695683,0.000952886997645421,4.1457903647046,0.16230575313392,127.066412622869,21.2718968276413,0.00884251259129353,0.000169918987505128,24.8541659009127,1.50534126613327,0.0490228905238116,0.0081778197145044,3.38,0.175871010245856,448.516879999999,39.4328306239982,179.58,28.6944649430399,-4.30520488510786e-05,0.000115651522017295,6,20,0.5,"RS_case6_R20_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,0.62,12.5679299320228,0.144973556181944,0.013274448527484,0.00039395372274872,0.663722426374198,0.019697686137436,0.444835416227418,0.0921951951081257,0.973584047330511,0.19570496291096,0.0369325461658585,0.00125892828023437,12.1290774868591,0.15719748758212,2.10100304277697,1.06475517751699,0.00405516385344549,0.000161255232322572,11.001967373773,1.18322084117956,0.000885721351576027,0.000410263563187329,15.08,0.228285535490722,4.76075999999884,0.423181992556881,293.9,24.614534448623,0.49291459197452,0.0072130385507029,6,20,0.5,"RS_case6_R20_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,0.88,15.8921554342395,0.343978933797921,0.0149995815683768,0.000411720364188708,0.74997907841884,0.0205860182094354,0.482164718543678,0.0885138403660954,0.000364728869842333,0.0002879639116364,4.16587695779026e-05,4.69198028699931e-06,15.6955116667207,0.348069316398115,0.249639467394812,0.000283782153247314,0.00999167106025677,9.37738154386952e-07,50.7663366810672,5.57320307720815,0.000288051910960266,1.14359533623291e-07,2,0,558.535100000002,24.8866404818171,297.18,17.9197004803686,-3.64158279821584e-05,7.60979579584114e-05,6,20,0.5,"RS_case6_R20_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,15.8919352099686,0.34399694102909,0.0149835268347884,0.000413808087419688,0.749176341739422,0.0206904043709844,0.471432156121424,0.0891401105899354,0,0,NA,NA,15.6948228462763,0.348044033234692,0.25,0,NA,NA,50.7562507474668,5.57242814626731,NA,NA,1,0,0.0115999999994528,0.00129299525690898,1,0,NA,NA,6,20,0.5,"RS_case6_R20_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,0.42,12.514805850355,0.144516935685763,0.0128730363976387,0.00035517585631762,0.643651819881934,0.017758792815881,0.443483488389955,0.089086951452194,0.549462604578686,0.122931639332584,0.0457273174031749,0.00113021029445511,12.0015381966237,0.156215092571742,0.742943758752536,0.273792944098762,0.00300811546643065,0.000125058242035436,10.2049861480037,1.13088508678649,0.000343463872385263,0.000105820852138488,20,0,5.36718000000052,0.388692273950261,364.64,24.3495423415903,0.569457397804223,0.000945251283675142,6,20,0.5,"RS_case6_R20_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,0.52,9.63735637978581,0.0330355435998162,0.0109136477881035,0.000305095414808813,0.545682389405173,0.0152547707404406,0.304272660317956,0.0539018562056727,0.752985343783079,0.135095954650932,0.0853732667330609,0.00126472093701039,9.02803063452973,0.0193743620315588,0.958296515358332,0.318379940245929,0.000292317759439292,3.53992772996235e-05,0.019178645774505,0.00370277426946258,0.00037405321158412,0.000122552968636667,20,0,4.54386000000173,0.440157894684597,307.66,27.8838642536196,1,0,6,20,0.5,"RS_case6_R20_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,32.1862062060287,1.41154525154696,0.01806586990414,0.000651415149379531,0.903293495206998,0.0325707574689766,0.0542562989693671,0.0109798663969708,0.000157501600341617,6.71633494437783e-06,0.000120698636648182,5.1249071129136e-06,31.9195044611401,1.38420071863272,0.249842525416761,6.71402642472119e-06,0.00997587612780023,1.02363650651537e-06,619.188254587924,73.887238268859,0.000287826348253277,2.2258853341112e-08,1,0,0.307979999999773,0.0037669334683803,27.04,0.0279941684889506,0,0,7,10,0.5,"RS_case7_R10_vara0.5_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.66,32.841958037993,1.44621341472183,0.0249384075247961,0.00156739683871415,1.2469203762398,0.0783698419357073,0.163864700347432,0.0586294237406283,1.37484429496831,0.392703460121107,0.0046864723235844,0.00101253781214801,30.5210855804051,1.34181187442082,8.32193691240199,5.94925040974413,0.00913490496635329,0.000180270574503232,551.379620769621,66.9935256407081,0.00337511809331782,0.00228577572601681,5.66,0.577545828201944,418.04144,52.8710130686275,279.68,25.2220253600956,0.000225497434647348,0.000150118372363203,7,10,0.5,"RS_case7_R10_vara0.5_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,20.7171361986251,0.655109168863718,0.0147799552605894,0.000527651095609281,0.73899776302947,0.026382554780464,0.0583779868389736,0.0143107956893236,0.228471494190853,0.0166257585164228,0.0435883681839785,0.000895127431902234,20.0601929493833,0.631683586645946,0.087272105933022,0.00827434118065513,0.00322153360699422,0.000102057097838224,141.880051605846,16.18011971118,9.5482040093323e-05,3.75562872427446e-06,9.08,0.106291858501362,0.460599999999611,0.0112395802085925,17.88,0.436722486955097,0.539397285627952,0.00725058549991851,7,10,0.5,"RS_case7_R10_vara0.5_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,32.1861507245336,1.41152818896021,0.0180659970779057,0.000651422528972491,0.903299853895283,0.0325711264486246,0.0538891260749535,0.0108951026360105,0.000393189433448489,1.47214881291243e-05,5.97603692279827e-05,2.18724499879008e-06,31.9146567873318,1.38394325225841,0.249606975783871,1.47107164332731e-05,0.00998805173187413,4.37179002841994e-07,618.931143029319,73.857820261482,0.000287969843282421,1.38765147145102e-08,2,0,391.87032,14.8830632455477,113.06,3.30582787803353,-6.83327115621782e-05,4.73689911156045e-05,7,10,0.5,"RS_case7_R10_vara0.5_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,32.1862062060287,1.41154525154697,0.0180658699041401,0.000651415149379539,0.903293495207003,0.0325707574689769,0.0542562989693671,0.0109798663969708,0,0,NA,NA,31.909687932908,1.38378129848382,0.25,0,NA,NA,618.681484602875,73.8349733266467,NA,NA,1,0,0.00956000000009197,0.000402198042419986,1,0,NA,NA,7,10,0.5,"RS_case7_R10_vara0.5_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,19.8388311098049,0.623662508312021,0.0143873773939082,0.000493329311753702,0.719368869695411,0.0246664655876851,0.0515572144801522,0.0123022894315976,0.222278908749888,0.0155053308097391,0.0472954386613644,0.000692659613705595,19.1359438431537,0.606878017445663,0.0889093534176056,0.00839075760836565,0.00280127987558048,7.4538909398845e-05,120.784103066446,14.3064225013113,8.80328132243866e-05,3.63624292480108e-06,10,0,0.225000000000003,0.00477741284264432,17.64,0.379860339534177,0.574747545000269,0.00158701924397907,7,10,0.5,"RS_case7_R10_vara0.5_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.53394153855137,0.0377390397592575,0.0119516837046389,0.000357251780597537,0.597584185231946,0.0178625890298768,0.0522131796286361,0.0129425853988846,0.424249931648579,0.0263435151219124,0.0879236327552682,0.000860486149043666,9.01378346318698,0.0179488301792846,0.0397431315151877,0.00514047167183646,0.000182120030051735,2.06407999583956e-05,0.0159758485928618,0.00356876782787679,1.87809046588906e-05,2.08055415994326e-06,10,0,0.121239999999796,0.00153584650594741,9,0.124539969815448,1,0,7,10,0.5,"RS_case7_R10_vara0.5_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,33.7399556576239,1.41231594340708,0.0183100093410793,0.000656473632250027,0.915500467053963,0.0328236816125014,0.232786508582041,0.0478956857693348,0.000164487143454439,6.57104356972066e-06,0.000125985461818507,4.99329648713874e-06,33.4120726297823,1.38221764078861,5.06175983702623,2.95673638303062e-05,0.00997482000169037,9.97309426680937e-07,689.565044800622,78.4408515903838,0.00213783192507141,3.05375317194823e-08,1,0,0.353060000000405,0.00809542123030237,27.08,0.0559883369779012,0,0,7,10,2.25,"RS_case7_R10_vara2.25_varb0.1_contam_rho25.rds"
"CIRG","contam",0.25,50,0.8,34.807366034686,1.47646335958315,0.0288175321704995,0.00206138766460238,1.44087660852498,0.103069383230119,0.620458515873342,0.153201186417909,2.8096455334605,0.814182671115072,0.00939452880130812,0.00180597441984244,30.7896530077044,1.35918886334097,32.7949807983819,17.1606506378161,0.00836916704778812,0.00028749375361323,565.311302141436,69.7770705023154,0.0127694883317075,0.00659618763799624,5.06,0.464591108351401,447.2659,50.6190484512621,200.2,23.8753566059488,8.4792114477615e-05,0.000111364262191976,7,10,2.25,"RS_case7_R10_vara2.25_varb0.1_contam_rho25.rds"
"CPF","contam",0.25,50,1,20.9651112338872,0.658240462779507,0.014763151988235,0.000524863111709904,0.738157599411748,0.0262431555854952,0.226443105479788,0.0584919312523095,1.07302568140128,0.0682243518700082,0.0448376273148857,0.000838188736166172,20.309459800114,0.639085683586818,1.61334209385696,0.150154440074386,0.0030773128177658,9.70505575578695e-05,147.916976007711,17.1311009121958,0.000679433961839774,5.79806021775116e-05,9.36,0.10206040628281,0.572980000000389,0.0174162131828811,18.06,0.462830687074614,0.552317305292611,0.00568925696962347,7,10,2.25,"RS_case7_R10_vara2.25_varb0.1_contam_rho25.rds"
"KM","contam",0.25,50,1,33.7398577078372,1.4122950201154,0.0183101061472623,0.000656470773806421,0.915505307363117,0.0328235386903211,0.231977719486003,0.0477106154811062,0.00039992515213642,1.46448086137218e-05,6.11899951454828e-05,2.19116265838471e-06,33.4069818828496,1.38196762583175,5.06070050726456,6.58905942829515e-05,0.00998776598044491,4.3795191997843e-07,689.282656053255,78.4106875821585,0.00213767351260546,3.34038055314478e-08,2,0,460.058339999999,19.8281292755068,114.48,3.32181902466902,-6.83327115621782e-05,4.73689911156045e-05,7,10,2.25,"RS_case7_R10_vara2.25_varb0.1_contam_rho25.rds"
"LM","contam",0.25,50,1,33.7399556576239,1.41231594340708,0.0183100093410793,0.000656473632250026,0.915500467053965,0.0328236816125013,0.232786508582041,0.0478956857693348,0,0,NA,NA,33.4018170916513,1.38180666269736,5.0625,0,NA,NA,689.008770375071,78.3867656676667,NA,NA,1,0,0.00981999999989057,0.000311271257858915,1,0,NA,NA,7,10,2.25,"RS_case7_R10_vara2.25_varb0.1_contam_rho25.rds"
"OBS","contam",0.25,50,1,20.5086838327197,0.61911062121766,0.0145329143093735,0.000499587067074498,0.726645715468674,0.0249793533537249,0.212806733369639,0.0546801444095055,1.03917221038103,0.0634738409587321,0.0471065245440688,0.000707173985198223,19.8102325508958,0.603660441622683,1.66352143193022,0.146939224891825,0.00282222440302892,7.63265683049483e-05,134.717018314672,15.092675066807,0.000693822626713442,5.65364768615324e-05,10,0,0.264080000000249,0.00752692256255729,18.04,0.363610017598469,0.574747545000269,0.00158701924397907,7,10,2.25,"RS_case7_R10_vara2.25_varb0.1_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.53404210612405,0.0377133000016729,0.0119508231695344,0.000356921235862984,0.597541158476718,0.0178460617931492,0.221586215269442,0.0576718087860418,1.89870006288917,0.112054898157588,0.0879233940876022,0.000861645415511075,9.01383633752972,0.0179552123916509,0.738670355668337,0.0962868091993949,0.000182223618644853,2.06546495701833e-05,0.0159885371856719,0.00357819010695219,0.000287497707266659,3.70370029171669e-05,10,0,0.142520000000368,0.00364151123575021,9,0.114285714285714,1,0,7,10,2.25,"RS_case7_R10_vara2.25_varb0.1_contam_rho25.rds"
"BLM","contam",0.25,50,1,31.3841355724611,1.01661959768823,0.0112006505335676,0.000347892862560156,0.560032526678382,0.0173946431280078,0.0358105850984044,0.00616902746669991,0.000152770667148446,4.81555544076792e-06,0.000117111287073416,3.67168457581505e-06,30.9222493716407,0.991095699626118,0.249847253808017,4.81396687313012e-06,0.00997659211822099,7.33411211594669e-07,528.716281117454,50.0617481243622,0.000287841929918903,1.59493030019147e-08,1,0,0.339799999999523,0.00489139185580565,27.02,0.02,0,0,7,20,0.5,"RS_case7_R20_vara0.5_varb0.1_contam_rho25.rds"
